일자,코스피,음식료품,섬유의복,종이목재,화학,의약품,비금속광물,철강금속,기계,전기전자,의료정밀,운수장비,유통업,전기가스업,건설업,운수창고업,통신업,금융업,증권,보험,서비스업,제조업
2014/11/20,1958.04,4391.57,318.62,329.65,3766.61,4570.44,1239.73,5004.15,859.15,9976.57,1693.02,1969.22,519.46,1390.82,126.48,2372.32,385.11,472.67,1939.26,19890.59,1126.82,3818.51
2014/11/19,1966.87,4445.37,322.48,331.19,3774.19,4574.34,1231.71,5040.64,865.79,10002.74,1683.91,1993.1,520.25,1396.8,126.48,2413.31,391.48,478.25,1965.1,19859.7,1118.1,3838.88
2014/11/18,1967.01,4408.85,318.26,329.55,3812.99,4535.66,1232.03,5116.75,853.45,9997.04,1687.0,2025.13,520.38,1361.43,129.6,2404.3,386.17,476.28,1973.57,19952.08,1111.41,3855.72
2014/11/17,1943.63,4247.27,314.43,326.53,3731.82,4475.88,1240.16,5075.25,857.68,9897.46,1672.02,2024.13,513.83,1361.61,130.44,2350.36,373.6,477.34,1946.51,20107.58,1081.51,3813.0
2014/11/14,1945.14,4256.54,316.17,333.34,3745.44,4553.55,1276.26,4970.26,854.35,9930.99,1727.97,2017.72,519.81,1382.05,129.34,2348.55,375.05,474.0,1945.72,19853.94,1083.11,3816.33
2014/11/13,1960.51,4335.05,312.6,339.9,3793.23,4583.26,1293.9,5002.58,861.68,9946.7,1755.78,2020.91,524.77,1379.11,130.97,2382.93,375.02,479.72,1973.42,19783.03,1100.74,3836.6
2014/11/12,1967.27,4261.79,314.38,339.59,3819.45,4518.64,1299.45,5036.26,857.34,10131.45,1734.66,2011.58,524.27,1361.53,128.99,2395.28,377.76,481.14,1980.07,19926.79,1096.19,3864.0
2014/11/11,1963.0,4343.47,316.05,335.52,3764.99,4548.18,1310.8,5000.01,839.33,10116.81,1724.57,1994.64,523.29,1418.76,128.06,2392.96,378.2,480.46,1990.74,19852.1,1092.34,3845.72
2014/11/10,1958.23,4260.14,314.44,335.96,3704.22,4498.12,1317.54,5072.97,836.56,10311.2,1701.61,1960.62,516.85,1414.28,128.0,2266.78,373.45,481.69,1984.09,19962.99,1079.27,3853.73
2014/11/07,1939.87,4386.34,319.78,336.27,3727.49,4565.85,1329.47,4999.42,834.9,9935.07,1699.61,1923.95,518.26,1421.99,127.87,2250.02,375.45,480.38,1968.5,19632.21,1081.35,3787.77
2014/11/06,1936.48,4441.08,320.23,336.13,3688.26,4510.24,1298.36,4959.98,820.8,9914.63,1663.77,1905.25,519.47,1431.16,128.48,2206.41,376.57,482.12,1938.24,19631.49,1085.44,3767.86
2014/11/05,1931.43,4563.42,323.56,341.13,3661.83,4609.08,1296.45,4858.89,818.51,9854.78,1672.59,1829.92,522.74,1440.97,126.4,2220.25,387.88,483.66,1984.79,19757.9,1099.53,3726.3
2014/11/04,1935.19,4467.38,327.16,344.15,3674.93,4592.33,1287.26,4858.65,827.2,9969.28,1681.71,1851.97,524.28,1423.71,125.57,2197.15,381.52,481.7,1954.38,19788.51,1096.77,3753.58
2014/11/03,1952.97,4563.39,335.49,350.65,3764.81,4662.1,1284.66,5034.93,829.54,10068.6,1732.84,1878.72,525.39,1389.94,128.33,2237.97,380.19,480.27,1946.94,19631.66,1105.44,3811.56
2014/10/31,1964.43,4548.22,332.51,348.8,3776.43,4673.64,1267.72,5058.22,842.88,10116.3,1779.7,1960.32,526.29,1404.11,128.3,2246.74,370.72,480.67,1893.54,19676.4,1103.71,3854.01
2014/10/30,1958.93,4656.83,339.32,351.4,3813.15,4699.92,1277.33,5135.29,845.39,9748.15,1735.31,1977.47,528.1,1396.23,129.24,2313.28,369.73,482.8,1901.88,19418.91,1112.56,3818.17
2014/10/29,1961.17,4687.65,341.0,356.82,3826.27,4762.08,1294.01,5249.15,852.76,9495.48,1733.3,1999.0,534.8,1409.0,133.61,2338.28,373.09,481.75,1914.22,19250.93,1127.39,3800.77
2014/10/28,1925.68,4678.66,343.49,357.44,3749.32,4802.83,1300.69,5134.28,829.33,9207.21,1744.24,1977.96,525.26,1404.18,128.98,2276.81,379.79,467.03,1856.28,18970.47,1123.65,3723.32
2014/10/27,1931.97,4651.61,345.53,360.78,3781.59,4864.13,1299.52,5193.39,834.0,9187.31,1781.37,1998.95,535.19,1405.63,129.99,2303.55,373.92,466.99,1860.35,18776.58,1124.28,3737.53
2014/10/24,1925.69,4719.76,350.59,354.09,3723.34,4910.53,1283.89,5151.27,839.22,9301.41,1737.62,1957.73,535.05,1406.4,127.19,2351.81,363.32,459.93,1863.09,18686.04,1129.49,3732.12
2014/10/23,1931.65,4777.56,352.66,356.06,3751.72,4951.82,1276.75,5241.91,839.88,9219.44,1768.25,1953.71,539.31,1401.05,131.38,2396.3,366.13,460.13,1867.0,18370.78,1138.97,3733.45
2014/10/22,1936.97,4730.66,344.62,352.64,3769.51,4901.53,1260.56,5225.23,838.45,9292.79,1778.25,1904.76,544.16,1447.93,132.55,2400.84,365.74,466.58,1883.83,18581.19,1140.86,3724.05
2014/10/21,1915.28,4598.51,339.25,344.33,3723.0,4818.68,1240.11,5133.91,824.65,9110.81,1749.19,1958.05,535.63,1459.02,130.42,2373.79,366.44,454.97,1827.97,18340.61,1127.09,3691.87
2014/10/20,1930.06,4599.09,336.64,345.71,3810.54,4802.37,1228.13,5190.83,828.68,9245.17,1743.49,1991.09,534.41,1449.1,133.26,2360.15,356.74,461.3,1851.04,18364.49,1120.56,3741.73
2014/10/17,1900.66,4589.04,331.78,344.28,3757.92,4839.67,1225.2,5163.4,818.22,9061.33,1713.93,1928.72,524.12,1427.22,129.31,2342.15,357.51,458.55,1801.54,18485.32,1102.65,3675.07
2014/10/16,1918.83,4577.64,334.09,344.2,3765.63,4764.63,1229.67,5132.75,817.56,9252.23,1744.87,1950.44,529.52,1447.95,133.19,2358.36,378.41,458.19,1808.71,18389.96,1104.27,3713.51
2014/10/15,1925.91,4554.81,331.37,343.31,3800.54,4683.32,1217.39,5112.87,829.71,9298.35,1770.57,2003.91,531.14,1409.06,133.17,2324.41,375.44,461.18,1811.83,18653.58,1104.0,3741.07
2014/10/14,1929.25,4573.8,328.17,340.93,3776.22,4632.25,1202.67,5135.34,824.18,9325.74,1762.2,2031.05,532.74,1426.21,134.55,2281.23,375.03,463.9,1855.22,18510.15,1095.94,3750.92
2014/10/13,1927.21,4541.99,322.43,339.33,3773.41,4579.93,1186.17,5049.67,826.6,9182.77,1746.4,2056.31,535.75,1481.59,133.21,2291.14,386.87,465.27,1782.98,18662.71,1087.87,3729.94
2014/10/10,1940.92,4648.58,328.24,347.29,3872.97,4663.34,1199.83,5070.42,854.94,9224.4,1861.03,2058.06,542.85,1463.61,136.11,2304.66,389.87,464.62,1798.97,18644.82,1098.21,3762.76
2014/10/08,1965.25,4661.06,335.29,351.17,3932.87,4680.99,1208.28,5127.79,879.32,9438.96,1922.41,2046.64,553.65,1465.89,137.73,2346.52,393.91,465.04,1847.98,18452.69,1122.4,3812.47
2014/10/07,1972.91,4679.41,337.79,351.94,3942.51,4662.37,1219.47,5093.14,870.77,9616.51,1903.05,2070.04,556.83,1463.24,138.43,2334.54,387.27,466.14,1850.87,18418.25,1110.18,3848.54
2014/10/06,1968.39,4746.27,338.85,352.89,3962.02,4678.69,1207.19,5048.84,867.27,9539.86,1899.87,2078.26,552.99,1431.37,139.69,2311.73,384.5,464.35,1844.7,18494.38,1115.69,3841.77
2014/10/02,1976.16,4742.35,336.36,352.88,3964.03,4683.05,1215.72,5148.01,869.09,9564.58,1892.82,2044.44,558.04,1469.14,138.05,2322.21,409.97,464.7,1831.07,18480.18,1120.86,3840.43
2014/10/01,1991.54,4731.43,331.08,351.47,3992.41,4652.76,1246.07,5230.65,872.19,9615.88,1844.66,2109.91,560.56,1476.59,141.6,2327.61,407.49,461.98,1782.32,18416.8,1133.34,3884.46
2014/09/30,2020.09,4774.29,329.86,357.79,4039.88,4693.72,1254.69,5388.87,891.5,9831.64,1890.82,2139.04,565.15,1465.93,143.96,2361.21,400.84,470.92,1851.98,18589.18,1144.96,3953.6
2014/09/29,2026.6,4789.1,321.96,360.4,4043.72,4657.05,1255.97,5261.4,903.86,9942.12,1810.8,2127.72,565.49,1440.99,143.69,2347.4,408.04,475.76,1892.01,18642.64,1154.33,3959.54
2014/09/26,2031.64,4811.9,328.92,362.79,4102.85,4695.91,1262.15,5450.68,931.12,9888.1,1857.7,2126.07,566.48,1442.46,147.15,2364.11,401.31,474.39,1909.43,18640.01,1155.17,3977.29
2014/09/25,2034.11,4844.36,328.09,361.11,4126.65,4688.01,1271.52,5461.67,931.53,9696.19,1853.99,2140.02,569.59,1456.31,149.17,2392.37,403.35,483.96,1952.05,18672.72,1151.85,3958.51
2014/09/24,2035.64,4827.12,327.36,360.01,4126.84,4674.48,1290.85,5554.02,939.42,9655.24,1854.24,2147.43,559.55,1442.33,150.46,2394.75,412.08,486.89,1946.69,18781.15,1151.56,3961.41
2014/09/23,2028.91,4754.62,320.32,359.91,4134.72,4582.29,1260.54,5479.29,939.48,9677.91,1852.03,2139.62,557.72,1389.79,150.49,2369.36,417.37,486.47,1947.54,18595.78,1147.47,3950.55
2014/09/22,2039.27,4713.01,324.7,360.82,4150.25,4613.07,1266.5,5660.25,939.04,9862.19,1830.97,2172.66,555.15,1402.15,152.24,2358.32,410.54,484.06,1940.32,18729.02,1132.53,4006.81
2014/09/19,2053.82,4704.37,325.45,363.98,4184.14,4629.14,1253.52,5718.12,949.12,10034.08,1862.9,2184.83,559.3,1398.61,154.15,2366.54,406.35,486.68,1966.55,18812.47,1134.34,4048.17
2014/09/18,2047.74,4703.1,322.03,358.65,4126.69,4571.36,1252.32,5695.73,931.97,10002.23,1822.08,2195.33,557.35,1424.61,152.83,2343.04,399.28,487.55,1917.38,18992.28,1130.83,4032.3
2014/09/17,2062.61,4692.57,322.38,355.69,4125.09,4593.27,1241.84,5688.68,932.54,10145.74,1840.66,2336.45,558.52,1365.99,149.86,2322.51,404.88,484.98,1919.62,18750.65,1121.43,4107.51
2014/09/16,2042.92,4659.53,319.19,350.91,4059.42,4575.62,1237.97,5648.34,929.98,10015.13,1831.96,2336.09,552.82,1340.87,149.48,2265.38,408.69,482.51,1901.1,18586.01,1103.22,4068.82
2014/09/15,2035.82,4628.37,313.02,349.79,4032.16,4494.82,1241.8,5708.95,915.57,9949.54,1788.06,2336.96,551.77,1361.8,148.23,2290.12,409.78,480.59,1883.38,18585.77,1093.7,4051.94
2014/09/12,2041.86,4616.39,310.45,351.55,4002.82,4407.02,1246.2,5762.59,925.3,10002.08,1821.67,2323.26,551.22,1354.41,150.65,2304.51,408.96,490.02,1943.15,18672.63,1094.98,4050.83
2014/09/11,2034.16,4628.27,309.98,349.51,4025.3,4396.71,1244.61,5657.88,931.03,9951.52,1838.68,2292.19,551.18,1332.54,150.86,2343.25,397.39,488.41,1969.29,18543.04,1099.77,4030.87
2014/09/05,2049.41,4658.17,311.43,348.9,4063.56,4373.9,1247.04,5675.37,941.1,9973.27,1756.94,2319.54,559.88,1328.44,150.9,2349.37,400.7,493.82,1965.06,18827.66,1107.25,4058.6
2014/09/04,2056.26,4659.29,312.56,345.97,4075.87,4316.07,1230.1,5558.86,939.89,9992.23,1732.84,2345.19,564.83,1352.71,151.63,2322.64,401.43,496.65,1989.73,18853.52,1113.51,4064.42
2014/09/03,2051.2,4659.06,309.97,346.7,4082.52,4357.76,1249.24,5506.05,938.47,9872.87,1740.91,2347.95,570.28,1356.18,149.19,2320.07,399.27,497.54,1976.1,18844.66,1112.71,4044.39
2014/09/02,2051.58,4598.72,308.69,346.71,4100.97,4367.6,1245.4,5485.37,946.93,9998.02,1724.68,2376.59,567.65,1321.17,149.45,2306.9,390.64,488.25,1937.8,18722.41,1116.24,4075.7
2014/09/01,2067.86,4620.57,307.44,346.48,4098.65,4345.33,1240.84,5530.52,946.71,10200.4,1749.76,2426.66,566.09,1327.16,150.77,2330.78,388.87,490.24,1960.46,18874.79,1114.66,4128.12
2014/08/29,2068.54,4667.82,299.22,347.84,4098.5,4371.75,1250.19,5538.5,952.07,10262.92,1759.27,2428.58,562.52,1328.76,149.33,2325.92,381.72,490.2,1971.86,18701.68,1110.03,4142.74
2014/08/28,2075.76,4744.49,300.33,349.19,4148.59,4404.72,1257.46,5590.08,954.67,10304.14,1753.81,2383.09,567.27,1323.52,148.81,2347.15,387.97,493.23,1978.45,19020.82,1116.43,4149.21
2014/08/27,2074.93,4777.65,297.47,346.68,4156.81,4408.56,1244.79,5587.17,950.71,10223.73,1778.23,2375.43,565.31,1322.77,150.21,2407.2,381.82,496.49,1983.26,19210.82,1122.06,4134.65
2014/08/26,2068.05,4752.61,298.45,342.76,4172.3,4386.82,1237.85,5661.25,934.82,10198.82,1770.29,2359.04,562.57,1339.98,150.3,2451.65,382.63,486.24,1881.56,18943.5,1123.88,4126.54
2014/08/25,2060.89,4737.96,293.67,339.46,4184.34,4357.31,1238.19,5654.26,930.1,10246.4,1773.26,2333.28,558.63,1326.71,145.95,2416.11,380.58,484.31,1881.17,18992.82,1118.56,4123.26
2014/08/22,2056.7,4686.09,284.5,341.37,4134.56,4249.8,1233.6,5653.18,941.27,10319.41,1801.0,2347.08,553.9,1321.92,144.18,2399.61,372.51,482.33,1838.01,18918.72,1114.53,4127.88
2014/08/21,2044.21,4703.73,282.5,341.03,4096.57,4261.29,1214.46,5609.06,930.94,10281.88,1738.83,2341.0,552.71,1300.1,145.84,2362.5,373.36,477.12,1831.33,18745.05,1102.6,4109.24
2014/08/20,2072.78,4719.97,286.74,342.92,4122.5,4286.86,1219.32,5705.94,953.48,10428.11,1712.39,2374.48,554.5,1346.82,148.18,2404.56,378.83,487.33,1884.86,18927.88,1115.46,4160.4
2014/08/19,2071.14,4703.1,283.15,344.22,4148.43,4291.27,1214.31,5655.39,952.82,10355.33,1739.8,2379.37,553.41,1373.96,150.85,2343.87,379.12,487.69,1901.19,18885.95,1115.98,4150.76
2014/08/18,2053.13,4659.53,284.43,346.82,4099.54,4294.41,1206.72,5564.15,946.44,10323.83,1732.05,2363.39,551.87,1350.34,148.16,2308.04,368.72,482.39,1889.84,18688.26,1107.39,4122.2
2014/08/14,2063.22,4619.06,279.34,345.02,4129.18,4283.52,1193.23,5600.31,947.79,10366.51,1766.26,2413.02,551.79,1353.81,149.49,2291.67,359.24,486.32,1909.38,18777.54,1111.19,4150.9
2014/08/13,2062.36,4596.81,274.13,342.11,4127.46,4239.07,1190.96,5568.0,949.08,10397.59,1741.46,2430.75,544.69,1365.95,150.69,2276.45,363.79,481.82,1923.11,18526.08,1109.93,4158.91
2014/08/12,2041.47,4453.94,273.81,343.3,4081.26,4224.67,1188.63,5511.49,945.9,10392.66,1682.59,2397.57,528.7,1372.18,148.16,2201.87,357.54,479.76,1937.01,18419.59,1088.93,4129.32
2014/08/11,2039.37,4447.84,273.17,343.89,4058.33,4228.27,1179.89,5494.24,941.87,10463.56,1683.56,2381.39,530.26,1365.17,147.38,2170.39,367.25,475.19,1885.51,18347.48,1087.94,4129.67
2014/08/08,2031.1,4449.8,273.16,346.42,4049.58,4227.84,1178.58,5460.59,947.45,10326.39,1742.11,2374.35,526.83,1389.79,147.2,2200.19,370.35,470.85,1842.39,18223.46,1088.91,4104.31
2014/08/07,2054.51,4465.61,270.39,350.78,4090.83,4241.86,1168.23,5507.92,948.72,10605.68,1790.53,2402.7,530.38,1379.54,149.09,2168.65,369.85,479.25,1878.77,18577.6,1082.27,4173.38
2014/08/06,2060.73,4514.61,273.03,348.07,4111.95,4254.87,1162.18,5555.2,947.46,10668.45,1791.7,2400.44,532.3,1388.55,149.14,2154.58,371.2,477.38,1848.51,18547.69,1093.89,4186.83
2014/08/05,2066.26,4493.16,273.31,346.17,4122.29,4281.41,1166.46,5465.56,968.1,10808.97,1806.06,2440.25,532.26,1370.99,149.17,2103.36,368.22,474.84,1843.8,18425.84,1090.14,4223.13
2014/08/04,2080.42,4502.01,271.15,345.44,4178.95,4324.79,1169.42,5576.96,975.64,10834.41,1816.66,2462.77,537.5,1358.05,153.52,2093.83,364.61,476.93,1857.88,18549.68,1103.18,4254.4
2014/08/01,2073.1,4483.59,272.07,343.82,4184.02,4308.57,1157.55,5616.1,974.83,10648.95,1772.32,2481.55,538.65,1371.03,154.21,2090.78,359.56,478.51,1868.88,18570.34,1092.84,4233.2
2014/07/31,2076.12,4430.25,268.45,337.83,4146.74,4273.73,1138.89,5581.5,973.36,10916.06,1727.21,2489.29,534.98,1355.87,153.6,2067.79,362.67,476.48,1866.18,18473.47,1078.82,4265.2
2014/07/30,2082.61,4363.85,267.81,339.49,4131.53,4280.67,1121.73,5534.46,973.93,11214.37,1755.86,2478.05,535.5,1354.45,152.72,2033.37,358.86,472.65,1850.29,18116.49,1078.51,4301.57
2014/07/29,2061.97,4357.18,267.89,340.02,4132.58,4291.04,1114.18,5571.05,996.79,11080.97,1751.65,2468.47,533.2,1308.62,154.18,2037.6,338.57,463.48,1806.37,17708.38,1065.23,4278.27
2014/07/28,2048.81,4397.15,269.3,346.24,4121.89,4322.49,1113.62,5572.58,1003.67,10982.72,1767.63,2390.54,532.54,1297.63,155.75,2065.21,336.77,458.15,1830.36,17688.66,1077.2,4233.43
2014/07/25,2033.85,4421.67,273.29,349.61,4120.93,4353.4,1132.44,5462.91,1007.88,11041.2,1802.7,2391.4,527.91,1235.82,150.94,2028.77,327.03,444.31,1762.08,17379.07,1074.6,4239.23
2014/07/24,2026.62,4380.87,273.13,350.62,4100.71,4352.17,1120.37,5364.43,1005.7,11059.49,1814.65,2394.88,522.09,1244.88,149.2,2016.57,328.79,440.08,1730.5,17346.18,1068.4,4232.48
2014/07/23,2028.32,4446.38,278.01,351.08,4124.8,4344.04,1141.0,5328.38,1017.93,10992.75,1839.49,2372.36,527.59,1261.26,151.73,2038.64,332.16,441.51,1739.13,17374.22,1070.9,4220.36
2014/07/22,2028.93,4368.03,276.84,353.67,4106.56,4360.19,1153.02,5265.44,1021.72,11109.53,1828.11,2373.13,521.87,1256.71,149.24,2062.97,332.79,436.89,1691.56,17364.95,1081.35,4229.7
2014/07/21,2018.5,4354.61,273.61,356.31,4092.89,4364.64,1139.06,5185.38,1003.81,11095.53,1794.4,2364.83,517.89,1259.18,145.38,2057.62,334.38,433.84,1684.02,17280.36,1072.95,4212.58
2014/07/18,2019.42,4383.39,273.31,356.55,4129.03,4370.02,1146.48,5163.13,998.21,11079.71,1785.94,2394.47,518.76,1226.36,143.62,2079.48,332.54,430.64,1653.91,17216.84,1077.94,4224.89
2014/07/17,2020.9,4403.36,275.1,356.05,4115.32,4366.27,1146.24,5213.85,993.46,11032.16,1767.85,2392.96,525.06,1226.75,145.56,2062.94,330.85,434.78,1655.65,17279.5,1073.92,4219.61
2014/07/16,2013.48,4412.32,274.05,357.42,4072.69,4369.73,1141.51,5163.14,994.66,10937.12,1780.04,2393.0,525.78,1228.08,146.11,2076.33,330.3,432.66,1626.73,17322.99,1077.41,4193.19
2014/07/15,2012.72,4454.6,274.41,357.89,4067.86,4391.44,1166.98,5086.23,990.12,10897.61,1785.62,2368.56,528.13,1230.98,147.28,2076.12,330.02,433.1,1661.63,17229.96,1089.45,4176.31
2014/07/14,1993.88,4495.81,276.04,362.46,4021.38,4399.59,1253.85,5064.61,982.15,10694.03,1802.09,2310.33,524.52,1241.31,149.27,2084.11,332.37,430.02,1650.05,17283.99,1085.03,4117.13
2014/07/11,1988.74,4470.34,275.0,360.47,4047.13,4358.65,1245.95,5113.51,971.24,10651.07,1805.33,2316.0,522.8,1239.19,145.93,2087.48,334.01,428.31,1629.97,17268.59,1075.97,4114.27
2014/07/10,2002.84,4433.11,273.77,361.36,4052.63,4344.49,1246.91,5135.72,981.54,10795.31,1831.17,2357.73,525.09,1253.55,146.53,2067.47,330.85,430.14,1618.33,17300.11,1080.68,4154.54
2014/07/09,2000.5,4480.62,274.02,356.62,4045.27,4321.37,1241.5,5092.4,986.77,10823.68,1813.59,2339.38,526.47,1203.49,147.39,2089.9,333.83,430.15,1593.16,17478.6,1081.31,4148.98
2014/07/08,2006.66,4495.17,274.76,354.36,4053.22,4357.59,1217.46,5149.1,997.43,10852.01,1761.64,2352.1,525.81,1215.75,146.29,2078.61,335.13,430.63,1597.39,17542.14,1088.75,4163.37
2014/07/07,2005.12,4426.04,273.6,349.98,4069.58,4377.64,1216.78,5155.86,993.19,10796.38,1800.46,2366.87,521.94,1222.3,146.98,2072.46,342.81,430.09,1595.11,17507.41,1084.43,4159.64
2014/07/04,2009.66,4465.42,272.77,348.09,4076.16,4401.4,1207.27,5149.39,988.2,10858.81,1817.04,2391.9,523.32,1213.58,144.25,2057.44,344.27,428.92,1594.93,17451.54,1083.86,4181.92
2014/07/03,2010.97,4414.06,271.78,346.91,4061.86,4386.45,1199.28,5122.54,982.9,10939.63,1795.12,2392.59,522.7,1227.23,143.78,2038.59,339.9,429.35,1593.98,17421.22,1084.99,4187.05
2014/07/02,2015.28,4403.07,267.81,340.73,4090.6,4402.41,1195.45,5103.52,987.21,10974.92,1781.5,2400.08,521.83,1222.71,141.37,2007.06,339.36,430.82,1587.39,17446.28,1095.18,4197.46
2014/07/01,1999.0,4351.65,264.93,337.88,4081.44,4389.52,1177.45,5087.8,971.42,10789.34,1741.97,2386.94,520.01,1218.44,141.18,2017.85,337.29,427.15,1540.21,17307.01,1090.49,4154.65
2014/06/30,2002.21,4332.4,265.24,330.84,4099.72,4407.93,1165.47,5117.97,969.65,10852.81,1733.22,2403.57,521.14,1203.73,138.4,2020.68,330.09,429.65,1542.78,17381.45,1084.71,4173.9
2014/06/27,1988.51,4272.32,262.6,329.65,4063.02,4373.62,1155.87,5071.51,964.91,10748.41,1677.03,2403.3,516.6,1209.06,135.57,1993.82,328.77,427.38,1535.26,17297.83,1079.9,4142.56
2014/06/26,1995.05,4260.57,260.53,329.31,4065.58,4358.66,1170.14,5097.34,967.78,10863.22,1714.64,2394.67,517.58,1195.85,135.27,1987.49,333.02,428.59,1536.72,17333.63,1083.47,4159.94
2014/06/25,1981.77,4209.59,260.72,326.99,4048.73,4311.43,1146.67,5012.1,954.02,10863.94,1764.13,2366.43,509.79,1262.53,132.67,1962.26,333.98,424.26,1525.38,17136.66,1067.28,4134.24
2014/06/24,1994.35,4223.83,261.28,330.54,4065.32,4325.07,1171.89,4990.02,952.42,11036.24,1782.59,2360.11,509.22,1268.52,134.69,1997.88,329.94,427.75,1540.81,17254.13,1074.08,4163.15
2014/06/23,1974.92,4177.32,258.25,329.55,4060.34,4311.03,1190.14,4977.07,945.61,10844.63,1795.94,2332.34,507.87,1235.32,133.94,2004.33,329.28,423.42,1537.99,17184.78,1065.95,4117.95
2014/06/20,1968.07,4194.97,261.71,329.48,4058.83,4353.23,1176.48,4916.36,960.68,10743.63,1866.42,2340.15,506.83,1241.12,132.46,2016.04,332.9,422.48,1531.39,17205.31,1053.07,4104.7
2014/06/19,1992.03,4224.89,262.64,331.36,4100.63,4361.82,1169.99,4973.37,972.34,10942.26,1865.26,2385.92,510.8,1249.32,132.96,2021.18,337.2,428.72,1550.4,17496.32,1056.74,4165.09
2014/06/18,1989.49,4173.3,260.45,330.55,4056.15,4323.78,1161.82,4886.39,964.93,11090.62,1858.46,2389.14,509.54,1235.88,132.07,2023.71,326.43,429.09,1550.95,17535.86,1048.66,4172.13
2014/06/17,2001.55,4194.86,260.11,328.05,4057.93,4311.86,1167.36,4898.12,961.12,11197.92,1955.54,2426.31,512.9,1208.66,131.83,2011.9,324.02,432.95,1559.31,17759.55,1056.92,4203.93
2014/06/16,1993.59,4207.67,260.65,331.26,4070.13,4353.83,1176.8,4928.9,943.18,11143.54,1972.95,2389.61,508.54,1200.89,132.81,1980.82,319.97,433.12,1560.79,17815.86,1054.82,4185.23
2014/06/13,1990.85,4223.96,258.97,332.56,4050.2,4340.76,1167.16,4912.3,962.19,11068.02,1931.27,2397.86,508.92,1218.81,130.59,2009.48,318.76,432.63,1551.2,17779.89,1054.5,4174.88
2014/06/12,2011.65,4230.93,258.31,332.22,4059.14,4345.92,1165.44,4961.44,955.97,11345.34,2019.94,2400.24,514.74,1254.94,132.6,2012.75,319.59,436.04,1567.51,17941.21,1058.14,4224.5
2014/06/11,2014.67,4242.49,257.18,329.34,4052.61,4315.4,1127.01,4990.63,958.47,11382.73,2017.2,2407.18,516.01,1233.99,133.23,2033.57,315.85,437.94,1571.1,17981.98,1062.25,4230.39
2014/06/10,2011.8,4236.37,255.12,327.97,4028.74,4302.86,1107.85,4969.69,963.19,11475.16,2021.23,2397.28,513.31,1238.24,132.95,2040.98,314.49,432.59,1544.3,17767.93,1059.65,4235.77
2014/06/09,1990.04,4187.49,253.41,326.91,3996.8,4255.21,1093.12,4923.08,959.5,11235.39,2111.87,2398.25,507.15,1238.03,131.65,1998.95,314.4,429.37,1515.88,17635.44,1047.29,4184.94
2014/06/05,1995.48,4202.57,250.2,329.64,3965.41,4204.42,1097.72,4841.33,961.51,11521.76,2282.9,2388.56,506.07,1257.77,129.67,2026.32,311.48,425.83,1502.72,17510.21,1040.96,4216.5
2014/06/03,2008.56,4192.01,252.78,328.22,4013.12,4277.39,1096.08,4890.56,975.77,11537.63,2305.96,2415.2,505.9,1258.35,131.75,2045.01,316.84,427.95,1518.4,17638.68,1051.74,4242.86
2014/06/02,2002.0,4159.52,256.15,330.2,3966.04,4333.23,1064.13,4937.07,985.98,11435.42,2299.78,2421.14,503.57,1258.4,131.68,1987.64,317.68,426.04,1516.94,17405.98,1055.91,4225.33
2014/05/30,1994.96,4155.19,258.35,336.2,3946.89,4346.21,1066.19,4918.05,987.67,11340.74,2179.51,2420.24,505.4,1253.15,131.82,1998.5,316.82,424.37,1518.84,17456.83,1054.94,4204.17
2014/05/29,2012.26,4203.95,257.82,335.69,3958.35,4379.78,1074.11,4962.23,981.93,11430.59,2203.79,2458.39,507.24,1256.93,133.98,2010.14,315.66,431.73,1548.57,17747.48,1059.29,4241.15
2014/05/28,2017.06,4246.1,259.86,336.34,4006.83,4367.22,1063.26,5002.14,998.97,11265.6,2144.15,2467.84,509.82,1291.28,135.49,2020.34,324.55,431.98,1564.44,17639.64,1069.04,4234.08
2014/05/27,1997.63,4214.23,254.71,329.65,3985.66,4316.95,1046.07,4989.34,987.04,11083.19,2113.86,2450.17,504.61,1278.86,134.68,1977.93,328.24,429.57,1554.42,17595.11,1057.16,4188.16
2014/05/26,2010.35,4226.64,253.16,332.8,3986.84,4342.44,1059.29,5065.39,983.46,11169.26,2128.97,2490.1,505.64,1268.97,134.71,2000.1,330.6,433.39,1575.47,17837.58,1055.68,4224.08
2014/05/23,2017.17,4224.28,252.69,331.83,3985.13,4365.56,1067.6,5076.54,979.2,11207.92,2125.5,2487.09,510.54,1308.28,134.86,1980.64,330.04,435.4,1575.9,17764.58,1063.17,4228.86
2014/05/22,2015.59,4194.49,248.85,331.41,3978.96,4343.99,1052.23,5095.64,982.4,11198.49,2131.41,2485.18,508.14,1318.98,135.24,1992.84,329.83,435.14,1581.75,17790.54,1061.06,4224.72
2014/05/21,2008.33,4195.97,249.0,330.31,3944.89,4341.42,1045.92,5035.69,978.21,11262.52,2101.07,2449.71,505.6,1324.35,133.94,1981.17,330.81,432.32,1575.16,17677.86,1057.62,4210.58
2014/05/20,2011.26,4172.3,247.34,326.95,3947.07,4319.36,1068.85,4979.47,978.83,11308.37,2094.3,2438.27,508.8,1324.7,134.27,1990.82,332.06,438.63,1579.48,17994.71,1050.31,4209.33
2014/05/19,2015.14,4169.74,249.82,330.4,3936.23,4335.75,1061.94,5023.55,989.19,11255.86,2061.93,2466.9,511.41,1334.79,135.46,1956.57,326.37,442.4,1587.96,18107.51,1051.01,4214.92
