종목코드,종목명,매출액 증감율,영업이익 증감율,EPS 증감율,자산비율,부채비율,유동비율,순운전자비율,예상 시가총액,PBR,PSR,ROE,ROA,OPM,시초/공모(%),nsi_5,업황,공모주 시장 동향,유통가능물량비율,기관경쟁률,의무보유확약비율,공모금액,공모밴드비율
084650,랩지노믹스,12.985046741020629,44.982060164666414,31.34262392368296,171.979845693327,71.97984569332702,190.94142571123913,26.472830042656597,52354843200.0,3.9644729225751663,3.085537506908202,9.625197489968922,5.547508151313868,9.20690008687451,26.14,104.65599999999999,0.06004896512968494,0.7272727272727273,76.8,423.83,22.6,3000000000.0,104.76
200710,에이디테크놀로지,76.30716789862554,138.345034345711,350.7422553540872,198.17843372769087,98.1784337276909,179.983606655832,37.692037308307,60145425000.0,5.354096821500573,1.3762558190749352,27.84310297756746,13.758378574379085,9.568562146644489,-10.0,104.65599999999999,0.764590218202925,0.7272727272727273,46.5,33.19,15.8,16000000000.0,88.24
142280,녹십자엠에스,-4.8389315203738885,-22.04525595880419,-19.359480709780374,264.2984114521192,164.29841145211918,127.67043913470704,16.474463015765043,57360000000.0,3.5292414423238534,0.9253638953594437,13.40169829474413,5.070669256433274,4.514765347794645,50.0,105.51599999999999,0.9460797821335305,0.7272727272727273,13.89,474.11,57.3,10000000000.0,111.11
149980,하이로닉,19.17931344628735,28.914657407792614,17.2389969217616,117.79015255254,17.790152552539983,696.9042407658047,75.8680682235238,141511179000.0,17.810125628355028,10.544994660622097,39.168673928440775,33.077078727312696,27.06390958202468,25.1,105.51599999999999,0.9186968286344726,0.7272727272727273,27.42,500.0,65.37,23650000000.0,112.83
187220,디티앤씨,48.673419688919566,125.15538060958096,169.1737801820836,284.4478128345341,184.44781283453412,135.2080839412812,9.13059658619476,174591419000.0,15.594176119577197,8.627636148877253,39.637126256124986,13.508890621460015,26.382690794893875,62.16,105.51599999999999,-0.08904535082632026,0.7272727272727273,18.62,559.02,74.32,30986000000.0,112.12
028260,제일모직,19.37048058809517,60.43373247323562,-67.85111638396984,216.6016912324678,116.6016912324678,95.22776559729184,-1.0269781931744166,7155000000000.0,1.8117900677557068,2.217876565268517,2.2041916856808914,0.5283228290577482,3.44360866179588,100.0,106.482,-1.3958172817643777,0.7272727272727273,11.73,465.0,58.25,1293747000000.0,108.16
189860,서전기전,18.722739503703835,-14.9720302947968,-13.198762259743791,183.28386927033068,83.28386927033068,138.05266598361013,15.709008844484684,31521035000.0,2.130624472099101,0.5747455386710707,38.534549744466126,21.024517813747373,12.638316047843922,23.08,107.01400000000001,-1.7008197404571312,0.7272727272727273,40.6,11.54,0.0,12736000000.0,57.78
200470,하이셈,2.179180786899382,49943.28930681432,190.98267919971497,188.33305368167058,88.33305368167058,61.17159209046248,-9.042516753391242,26330520000.0,0.7135929043497351,0.8134724555924792,5.747860245792891,3.05196572424732,11.745983797617942,74.0,107.01400000000001,1.424274974382479,0.7272727272727273,57.99,50.03,0.0,6534000000.0,88.24
200670,휴메딕스,101.15877513523048,715.433572831817,1724.0165356132516,162.1834695820357,62.18346958203571,546.5869822373063,46.228869679097336,159392940000.0,10.837754621007322,6.770133697618836,62.79270783153235,38.30469529189937,31.982237823432058,55.71,107.01400000000001,-0.6884588672423987,0.7272727272727273,48.23,688.8,66.0,22700000000.0,116.18
124500,아이티센,4.393530060643869,-32.85374738108095,-53.22942612400839,332.1766572106671,232.17665721066712,103.20360959545887,1.5751669029265187,32336400000.0,1.0795136531279628,0.23507071829835985,14.620436913210458,2.454666655963733,4.114863723573386,12.8,105.31800000000001,1.6492101959744163,0.7272727272727273,46.95,54.13,0.0,7000000000.0,96.77
160550,넥스트엔터테인먼트월드,185.15490993381582,391.3201781948172,379.47690978984144,374.3654751643574,274.3654751643574,133.11492807576028,20.25876835110223,215209763900.0,6.8569138509257,1.7020222737481447,57.54108737809549,16.05934845291567,15.113442943551982,-3.07,105.31800000000001,-6.465203510283707,0.7272727272727273,43.7,214.69,34.64,26307000000.0,112.41
