일자,코스닥,화학,종이·목재,제약,일반전기전자,의료·정밀기기,음식료·담배,운송장비·부품,섬유·의류,비금속,기계·장비,금속,IT H/W,IT S/W & SVC,통신방송서비스,유통,운송,오락·문화,금융,건설,제조업,IT부품,반도체,정보기기,통신장비,컴퓨터서비스,소프트웨어,디지털컨텐츠,인터넷,방송서비스,통신서비스,기타제조,출판·매체복제,기타서비스
2023/04/06,865.58,3274.01,11723.22,8363.09,2133.34,2025.91,8393.56,5889.5,98.33,48557.88,645.29,2778.3,621.93,1771.94,1007.41,446.23,8888.45,661.57,1588.07,80.05,3019.53,1372.91,1509.21,11.62,141.66,228.57,254.76,1078.15,10354.64,2971.76,735.29,1613.34,3770.18,2383.92
2023/04/05,872.36,3328.86,11869.69,8382.4,2071.54,2038.52,8738.56,5946.39,101.17,49464.94,653.66,2777.72,636.55,1810.13,1021.68,445.25,8887.74,661.94,1580.21,80.31,3025.47,1403.34,1545.39,11.84,145.58,232.41,260.03,1103.14,10560.26,3007.31,749.42,1613.18,3817.38,2390.44
2023/04/04,857.18,3283.35,11661.62,8189.55,2008.67,2009.59,8662.82,5910.49,100.85,50364.01,650.86,2730.88,624.11,1803.09,1032.83,444.29,8875.92,665.59,1497.69,79.88,2973.89,1352.86,1533.93,11.69,143.77,230.63,258.04,1103.86,10497.65,3042.55,756.23,1595.35,3765.44,2302.32
2023/04/03,854.96,3332.89,12094.11,7841.01,2051.81,1985.74,8391.8,5879.31,99.22,50005.62,659.11,2748.02,637.37,1778.7,1008.14,433.95,8849.38,656.38,1549.43,79.65,2958.92,1380.48,1576.98,11.68,143.17,229.29,256.61,1081.59,10144.68,2960.21,743.57,1535.71,3730.37,2209.15
2023/03/31,847.52,3210.69,11689.91,7881.17,1997.4,1985.05,8369.67,5755.54,98.63,49294.53,651.64,2653.9,630.61,1776.81,1016.88,436.39,8827.85,657.69,1534.49,78.29,2916.33,1339.1,1584.4,11.55,142.05,227.96,254.69,1086.12,10302.64,2992.21,746.44,1507.23,3733.21,2218.76
2023/03/30,850.48,3239.71,11680.36,7789.08,2008.12,1980.74,8373.75,5810.84,99.09,49614.46,667.44,2646.56,635.5,1786.84,1024.46,434.73,8822.05,661.87,1536.48,78.19,2925.18,1329.1,1613.54,11.92,143.38,232.53,259.76,1077.34,10141.52,3016.01,751.16,1480.93,3767.0,2212.56
2023/03/29,843.94,3252.57,11689.57,7668.73,2041.04,1959.81,7750.36,5760.37,98.0,48694.75,660.76,2664.82,624.32,1789.26,1018.87,432.03,8833.67,668.9,1523.84,77.87,2909.91,1311.26,1575.42,11.74,142.88,231.83,260.39,1079.0,10085.41,3005.75,743.56,1494.75,3760.41,2170.56
2023/03/28,833.51,3145.2,11230.43,7784.22,1975.07,1925.89,7790.05,5660.93,97.4,48080.4,650.91,2587.95,619.95,1793.71,1014.96,433.81,8819.03,664.4,1391.44,76.07,2869.43,1308.1,1553.85,11.67,144.13,233.81,260.23,1084.09,10142.77,2978.37,749.67,1491.47,3796.43,2170.98
2023/03/27,827.69,3130.19,11359.21,7842.68,1975.11,1909.78,7464.18,5599.58,96.51,47195.69,644.16,2541.64,608.97,1772.28,1009.85,447.43,8848.14,645.99,1395.04,75.3,2855.27,1307.21,1512.67,11.45,138.35,233.69,260.33,1055.32,10049.34,2965.92,744.46,1433.79,3790.88,2154.4
2023/03/24,824.11,3070.2,11144.16,7729.74,2007.68,1911.26,7499.88,5529.58,97.23,47639.03,639.95,2428.24,597.85,1795.5,1023.54,442.59,8865.87,671.75,1429.67,75.27,2835.26,1253.64,1506.05,11.29,138.76,235.56,262.57,1075.4,10138.81,3021.66,745.74,1382.34,3837.65,2122.28
2023/03/23,812.19,3054.7,11265.79,7729.3,2010.3,1881.11,7471.41,5515.52,95.18,46192.09,635.34,2389.87,573.58,1760.07,1015.44,441.09,8775.91,656.53,1422.45,74.66,2820.32,1202.17,1439.45,11.15,135.03,229.66,258.73,1048.56,9972.95,2999.12,739.07,1330.78,3808.75,2116.08
2023/03/22,813.43,3032.75,11395.59,7923.63,1885.41,1914.62,7776.54,5533.08,96.41,46443.74,628.45,2399.04,570.79,1786.52,1022.9,449.06,8796.11,661.06,1422.03,75.51,2805.09,1179.44,1440.66,11.28,137.34,233.12,259.44,1078.54,10097.73,2995.82,758.83,1298.29,3818.47,2172.07
2023/03/21,802.53,3002.52,11155.18,7940.03,1817.89,1907.21,7408.18,5537.11,96.05,46680.52,621.77,2348.37,558.54,1765.16,1031.65,443.98,8899.99,665.4,1355.07,75.61,2769.37,1144.78,1410.52,11.23,137.54,230.92,256.15,1063.34,10207.1,3018.12,767.21,1287.03,3776.91,2186.1
2023/03/20,802.2,2969.75,10865.85,7950.94,1814.6,1911.07,8013.83,5568.34,96.89,47323.32,609.78,2271.68,561.48,1771.07,1041.41,449.85,8987.96,661.35,1325.21,74.33,2761.32,1138.24,1429.62,11.26,138.38,233.61,257.15,1065.57,10219.12,3019.34,789.95,1289.57,3803.0,2188.68
2023/03/17,797.39,2964.24,10890.89,7859.08,1783.6,1916.81,7881.68,5559.75,96.54,47321.85,603.45,2203.7,558.94,1790.72,1033.74,444.46,8913.82,666.93,1315.66,73.92,2733.8,1144.76,1410.98,11.26,138.19,234.42,260.24,1079.43,10157.73,2989.12,788.64,1260.11,3835.1,2160.2
2023/03/16,781.98,2986.4,10966.45,7478.06,1864.59,1885.94,7705.0,5522.37,94.09,45585.11,585.17,2215.23,543.68,1715.85,1016.07,427.04,8712.53,647.06,1377.31,73.45,2703.49,1153.92,1338.75,11.04,132.32,225.01,249.92,1028.8,9962.65,2949.14,768.88,1228.63,3751.5,2078.94
2023/03/15,781.17,3005.18,11084.49,7556.98,1851.96,1893.46,7813.78,5540.93,95.35,45203.35,568.18,2215.85,532.79,1727.23,1015.19,425.69,8583.23,656.57,1402.31,74.04,2701.98,1130.63,1301.47,11.01,134.08,227.93,249.38,1043.53,10109.47,2943.36,770.05,1245.04,3790.59,2109.62
2023/03/14,758.05,2908.0,10971.11,7384.53,1736.09,1829.44,7552.43,5322.1,94.48,44761.89,546.24,2143.57,521.04,1703.02,1019.54,421.08,8463.72,659.13,1246.24,70.61,2605.73,1101.03,1275.98,10.79,131.59,224.2,243.91,1038.74,9888.57,3004.31,745.97,1220.99,3799.58,2077.62
2023/03/13,788.89,3025.78,11398.1,7724.22,1802.61,1906.86,8023.47,5606.82,99.52,46713.57,573.8,2238.79,545.7,1779.93,1052.52,433.69,8566.99,673.73,1245.75,71.82,2722.2,1147.63,1341.45,11.3,137.84,233.89,259.12,1067.51,10343.31,3088.72,777.33,1279.17,3936.17,2166.93
2023/03/10,788.6,2999.0,11444.2,7802.22,1748.48,1909.09,8049.94,5670.47,100.73,46650.05,573.74,2255.83,547.27,1766.24,1077.76,436.02,8599.79,736.08,1144.22,72.68,2715.98,1149.4,1341.13,11.34,140.83,235.9,258.17,1050.39,10459.95,3182.27,784.96,1286.06,4047.16,2175.69
2023/03/09,809.22,3102.05,11826.61,7993.21,1829.79,1950.37,8172.97,5809.73,101.84,47673.59,586.83,2280.25,558.0,1811.84,1113.69,448.96,8598.64,755.41,1188.2,74.02,2791.69,1161.92,1378.3,11.45,143.17,236.73,263.79,1084.41,10756.8,3292.56,808.74,1333.78,4093.95,2229.01
2023/03/08,813.95,3161.0,12455.99,7854.15,1861.38,1946.01,8206.01,5769.81,99.54,47597.08,595.67,2334.72,565.4,1826.84,1123.45,446.42,8614.78,760.83,1199.85,74.23,2804.91,1196.5,1382.64,11.46,143.62,234.76,266.94,1092.82,10713.95,3341.06,804.72,1356.86,4052.43,2220.81
2023/03/07,815.76,3164.03,13008.53,7880.5,1844.65,1957.86,8057.18,5795.18,99.77,48272.17,603.75,2344.09,571.68,1854.66,1125.41,444.96,8647.57,751.42,1125.91,74.54,2810.5,1195.71,1409.72,11.58,145.93,239.2,272.04,1104.61,10870.9,3324.88,818.54,1347.73,4011.15,2245.34
2023/03/06,816.51,3177.28,13249.59,7686.27,1909.05,1963.84,7885.3,5805.9,99.98,48291.31,600.74,2271.86,578.89,1888.86,1110.8,432.15,8638.76,732.71,1161.85,73.16,2804.77,1209.76,1432.77,11.65,145.94,240.69,276.35,1130.16,11021.69,3248.47,826.7,1303.15,4030.08,2218.64
2023/03/03,802.42,3113.32,13596.92,7705.42,1691.77,1968.22,7709.32,5684.55,99.55,48112.6,592.03,2212.08,570.83,1871.96,1118.11,432.08,8616.42,733.79,1141.31,72.82,2725.52,1195.48,1409.05,11.64,144.14,237.97,272.3,1125.55,11059.27,3294.56,818.16,1309.27,4029.02,2211.82
2023/03/02,787.19,3031.02,13016.91,7636.72,1549.89,1943.33,7545.67,5643.79,99.57,48117.44,581.83,2180.58,564.26,1870.24,1109.56,419.56,8542.19,725.5,1089.25,72.54,2653.24,1167.73,1405.78,11.58,142.35,238.05,271.27,1127.96,11029.57,3256.39,819.24,1303.11,4015.39,2191.45
2023/02/28,791.6,2959.92,12907.85,7603.88,1587.1,1943.1,7501.26,5650.39,100.24,48102.9,576.89,2150.68,571.03,1914.49,1129.83,421.76,8515.0,727.57,1108.3,72.15,2646.72,1186.23,1417.32,11.66,144.75,239.33,277.87,1157.64,11166.46,3314.83,834.8,1289.88,4043.22,2197.47
2023/02/27,780.3,2897.3,12278.77,7528.4,1584.9,1909.54,7476.51,5574.63,99.94,47420.11,573.55,2146.47,558.72,1877.32,1122.7,419.33,8524.63,707.16,1092.0,71.36,2619.68,1140.08,1398.36,11.74,144.37,232.99,272.89,1134.0,10967.95,3304.61,823.5,1283.19,3967.54,2172.36
2023/02/24,778.88,2911.1,12467.31,7605.68,1541.3,1877.14,7452.22,5575.51,100.58,48118.85,563.65,2140.93,559.77,1897.87,1141.17,421.3,8504.37,708.23,1021.02,71.79,2605.53,1130.25,1412.24,11.75,144.66,237.04,271.07,1165.79,11154.25,3365.51,833.35,1304.23,3948.76,2198.78
2023/02/23,783.28,2898.5,12577.9,7776.63,1525.29,1892.8,7506.28,5632.85,101.92,49391.14,569.61,2153.64,561.63,1890.06,1143.92,423.11,8507.44,718.23,1025.89,72.88,2625.35,1124.45,1420.62,11.92,147.3,233.4,266.62,1176.98,11097.88,3400.82,819.99,1308.29,3972.87,2225.79
2023/02/22,778.51,2926.52,12712.48,7696.18,1555.1,1898.74,7528.58,5604.01,102.0,48690.88,561.99,2160.19,558.76,1842.76,1137.93,419.89,8500.55,706.26,1012.96,73.14,2624.85,1132.64,1402.04,11.83,145.8,229.02,252.93,1175.75,10948.44,3389.83,811.86,1307.09,3897.68,2216.74
2023/02/21,793.42,3008.45,13166.54,7855.17,1568.81,1909.54,7583.04,5653.32,104.19,49738.72,567.4,2178.43,573.63,1871.67,1166.23,430.56,8450.81,714.55,1043.16,74.39,2662.98,1172.02,1433.79,11.99,148.61,234.23,257.5,1189.39,11228.54,3481.21,828.04,1286.7,3974.43,2275.98
2023/02/20,788.89,2959.69,12945.57,7932.08,1487.45,1916.68,7726.73,5599.27,104.96,49359.19,568.96,2150.41,568.5,1869.03,1168.19,434.38,8387.54,719.16,1014.8,73.47,2641.0,1134.54,1443.83,11.92,148.38,233.09,256.77,1187.46,11395.09,3475.19,836.15,1282.4,3952.74,2282.77
2023/02/17,775.62,2938.05,12977.05,7549.89,1480.5,1914.41,7380.47,5559.66,103.91,48927.12,561.96,2137.86,564.28,1827.87,1158.35,428.15,8343.39,719.34,983.54,72.95,2591.08,1124.1,1436.84,11.75,146.63,225.8,252.42,1154.19,11353.58,3476.43,811.87,1259.05,3934.22,2208.93
2023/02/16,784.71,2968.11,12935.37,7638.15,1489.59,1921.42,7382.3,5531.6,104.73,49505.27,566.71,2131.53,574.34,1856.31,1171.52,431.99,8286.74,726.07,1019.54,72.89,2610.15,1150.8,1456.81,11.9,149.12,229.95,257.24,1168.19,11508.98,3499.19,830.56,1280.78,4021.67,2229.36
2023/02/15,765.46,2877.9,12512.02,7467.17,1441.72,1883.59,7260.38,5385.59,102.84,48686.98,557.84,2100.49,561.03,1786.82,1163.24,425.02,8263.11,708.85,964.76,72.84,2550.84,1123.29,1423.89,11.82,145.09,227.79,255.07,1084.75,11400.71,3491.91,814.84,1258.48,4027.02,2186.22
2023/02/14,779.58,2904.83,12873.71,7634.48,1448.67,1889.91,7464.06,5482.24,105.29,49717.16,569.41,2135.2,571.73,1850.01,1178.99,439.06,8390.9,722.13,936.25,73.67,2588.91,1149.55,1443.74,12.09,149.03,236.55,264.43,1123.38,11636.38,3517.36,838.21,1257.41,4088.83,2240.69
2023/02/13,772.55,2892.75,12583.87,7564.0,1437.35,1880.59,7374.65,5465.86,105.13,49510.75,567.95,2133.46,560.47,1829.03,1187.29,435.3,8461.28,721.09,936.33,73.06,2572.98,1127.55,1408.25,11.96,148.84,238.98,264.79,1092.29,11620.05,3545.72,842.08,1254.55,4063.73,2226.58
2023/02/10,772.44,2901.93,12741.23,7590.23,1399.16,1874.7,7434.18,5542.28,106.31,49692.87,559.39,2108.69,561.35,1830.88,1209.88,439.5,8509.95,728.18,918.26,73.33,2561.3,1128.59,1409.24,12.01,149.9,237.12,261.52,1109.01,11674.13,3641.13,842.31,1249.33,4122.83,2247.99
2023/02/09,784.58,2949.79,12936.83,7757.47,1402.41,1878.52,7589.68,5580.59,107.25,50703.15,568.02,2139.31,570.95,1886.22,1229.13,448.46,8481.76,713.82,932.7,74.23,2596.45,1145.6,1434.48,12.22,152.95,245.55,268.79,1146.43,11878.09,3673.88,869.93,1260.61,4226.68,2292.17
2023/02/08,779.98,2889.13,12874.74,7728.77,1350.28,1877.9,7601.58,5624.89,107.76,50855.32,569.28,2136.02,565.63,1891.82,1244.03,450.95,8498.65,711.77,897.63,74.54,2574.05,1121.92,1431.4,12.22,152.15,238.18,270.87,1147.94,11961.01,3723.37,877.67,1258.99,4234.14,2299.4
2023/02/07,772.79,2879.33,12958.39,7667.6,1348.74,1865.2,7502.26,5602.78,107.08,50456.01,566.05,2138.85,559.73,1860.91,1208.58,448.66,8514.28,702.52,869.23,74.28,2559.84,1119.73,1409.54,11.92,150.07,233.79,263.82,1138.63,11922.89,3620.72,850.72,1238.98,4149.18,2289.37
2023/02/06,761.33,2837.48,12652.57,7607.3,1322.59,1851.08,7505.16,5569.01,106.51,49942.19,559.22,2127.78,547.16,1825.92,1200.05,443.4,8469.27,698.38,826.63,74.31,2532.64,1093.0,1374.45,11.87,148.44,228.79,256.94,1123.69,11859.64,3589.46,847.73,1235.53,4113.06,2266.54
2023/02/03,766.79,2828.01,12698.08,7705.15,1299.46,1861.68,7488.26,5584.62,107.16,50497.71,565.61,2131.7,552.03,1857.62,1222.0,447.6,8464.37,706.23,811.63,75.19,2540.18,1094.92,1390.75,11.94,151.42,233.0,260.42,1147.56,12042.32,3696.42,841.43,1200.32,4171.12,2300.24
2023/02/02,764.62,2840.43,12738.3,7661.71,1298.51,1852.71,7401.52,5564.23,107.02,50878.32,569.28,2135.49,553.42,1839.96,1145.98,451.12,8465.82,698.4,798.51,75.63,2537.19,1099.52,1394.35,11.87,151.21,230.77,260.57,1125.31,11940.78,3495.87,773.57,1197.85,4132.56,2289.18
2023/02/01,750.96,2769.81,12628.38,7556.34,1255.94,1831.97,7323.62,5513.78,106.4,50407.11,560.69,2124.73,541.7,1797.59,1142.59,445.41,8409.91,692.43,783.61,74.94,2494.16,1072.32,1364.95,11.63,149.69,226.87,254.17,1099.72,11721.25,3504.39,761.32,1185.92,4033.42,2240.64
2023/01/31,740.49,2736.54,12558.96,7345.77,1191.47,1829.23,7268.25,5452.93,106.87,50047.41,559.56,2124.01,533.77,1802.34,1147.92,434.62,8419.68,687.92,769.63,75.02,2450.61,1058.44,1348.75,11.6,144.47,228.31,255.33,1099.57,11793.77,3494.71,778.61,1180.11,4054.72,2199.81
2023/01/30,738.62,2733.74,12501.05,7321.21,1210.34,1820.98,7290.95,5421.59,106.71,50123.01,553.89,2102.29,533.38,1787.22,1145.18,436.93,8397.87,679.06,778.97,75.33,2446.6,1059.49,1345.5,11.45,145.02,226.61,251.82,1094.51,11819.89,3471.8,784.44,1190.02,4037.87,2177.6
2023/01/27,741.25,2748.02,12498.09,7427.13,1216.75,1846.59,7338.09,5406.29,107.81,50451.4,556.45,2107.62,534.94,1768.86,1146.69,440.69,8398.97,680.82,774.32,75.21,2465.1,1059.71,1354.35,11.41,144.61,222.43,246.45,1092.94,11938.46,3483.26,781.84,1180.71,3997.05,2187.58
2023/01/26,738.94,2756.87,12573.64,7427.48,1223.6,1826.72,7303.06,5415.22,107.98,50380.88,551.9,2103.77,534.85,1748.06,1155.11,437.27,8336.66,674.36,770.64,75.39,2461.25,1058.68,1357.42,11.25,143.84,219.71,239.61,1095.79,11874.51,3528.42,777.26,1192.81,3925.17,2185.14
2023/01/25,732.35,2696.13,12323.06,7413.51,1195.35,1805.41,7235.22,5315.26,107.69,50027.34,554.37,2061.01,527.6,1749.84,1136.92,434.43,8318.27,678.2,755.08,74.7,2436.32,1026.86,1355.11,11.05,142.22,219.28,240.05,1096.27,11899.82,3479.76,761.37,1179.57,3916.95,2165.84
2023/01/20,717.97,2653.06,12260.17,7375.97,1174.3,1750.28,7187.35,5289.11,105.32,49186.68,535.87,2066.29,511.39,1673.18,1135.16,431.63,8232.87,682.14,734.44,74.78,2398.93,997.22,1303.24,10.88,141.38,212.69,227.01,1056.83,11416.81,3498.69,747.34,1171.77,3852.87,2150.75
2023/01/19,712.89,2650.68,12240.63,7367.55,1157.3,1712.66,7158.43,5271.81,103.94,48886.56,527.15,2050.16,508.5,1661.66,1133.73,429.74,8189.59,667.52,727.94,73.86,2378.89,989.88,1299.49,10.83,139.61,212.55,223.94,1054.53,11393.98,3500.33,743.22,1151.06,3846.66,2154.62
2023/01/18,711.75,2648.27,12328.3,7305.24,1166.76,1670.83,7127.7,5266.62,103.74,49067.35,523.09,2057.81,510.66,1668.65,1118.91,424.16,8219.8,652.29,737.98,74.06,2369.75,1000.69,1297.51,10.9,140.7,214.74,223.5,1064.97,11374.52,3433.6,744.58,1198.96,3922.47,2166.17
2023/01/17,709.71,2652.27,12282.78,7329.58,1170.79,1653.72,7201.81,5282.89,102.76,49404.85,521.75,2089.78,508.48,1647.74,1091.84,423.82,8220.15,644.14,737.55,74.29,2372.54,997.02,1289.9,10.86,140.79,213.66,217.7,1062.8,11284.09,3314.0,745.84,1201.18,3851.25,2160.87
2023/01/16,716.89,2687.12,12499.16,7474.4,1182.62,1661.12,7292.03,5361.69,104.66,50025.32,522.55,2108.53,513.27,1656.3,1102.4,430.53,8215.79,644.25,742.38,75.13,2399.21,1006.82,1301.45,10.95,142.26,215.35,215.63,1080.17,11448.37,3364.4,743.38,1178.69,3864.26,2192.65
2023/01/13,711.82,2681.64,12532.07,7448.5,1176.4,1657.36,7231.7,5368.24,104.29,49853.02,520.22,2104.8,510.9,1606.69,1092.82,432.23,8230.45,638.32,735.37,75.51,2390.27,1004.46,1296.59,10.76,140.43,213.3,211.22,1033.31,11397.57,3339.4,734.68,1161.76,3806.58,2180.59
2023/01/12,710.82,2698.91,12590.93,7461.53,1179.94,1663.53,7224.27,5341.89,104.35,50037.34,514.98,2101.72,511.87,1586.16,1084.44,425.31,8206.07,642.79,735.25,74.86,2391.59,1006.65,1297.42,10.71,141.52,211.56,207.63,1023.15,11272.49,3307.35,732.44,1170.18,3802.45,2191.66
2023/01/11,709.77,2701.97,12537.55,7409.5,1178.93,1650.96,7182.85,5349.68,105.09,49665.59,516.61,2060.88,512.49,1587.62,1090.67,424.43,8269.05,645.35,733.06,75.06,2382.56,1003.86,1303.37,10.74,141.39,212.82,208.41,1021.14,11274.32,3321.26,739.34,1165.7,3787.03,2182.93
2023/01/10,696.05,2644.67,12204.9,7248.93,1145.88,1608.66,7104.6,5276.48,103.68,48724.2,506.72,2044.54,504.32,1552.72,1081.39,416.72,8267.01,630.71,714.67,72.46,2333.09,987.0,1286.46,10.58,137.62,207.47,201.72,1007.45,11062.03,3286.73,736.36,1132.12,3745.1,2151.03
2023/01/09,701.21,2666.6,12307.66,7431.05,1151.8,1623.79,7112.62,5273.11,103.95,48899.9,504.01,2040.91,506.17,1552.09,1089.83,422.36,8003.87,645.73,719.53,72.34,2353.47,988.53,1293.35,10.53,138.32,206.25,198.91,1018.51,11107.67,3332.95,731.24,1139.43,3693.48,2173.23
2023/01/06,688.94,2613.21,12048.64,7316.74,1120.97,1619.82,6984.04,5181.55,100.96,48247.17,488.61,2006.82,498.6,1521.63,1076.53,415.47,7957.3,635.34,706.41,71.23,2308.98,971.04,1277.08,10.34,136.09,204.14,194.52,999.67,10879.32,3300.29,718.09,1129.25,3606.24,2137.18
2023/01/05,679.92,2571.83,11796.67,7171.07,1100.69,1621.8,6887.7,5100.83,100.57,47546.74,480.64,1992.43,488.88,1513.02,1078.52,410.97,7822.88,640.51,699.55,70.8,2275.26,955.15,1244.7,10.15,135.59,201.78,192.1,1005.21,10410.5,3309.76,717.64,1127.88,3564.27,2102.15
2023/01/04,683.67,2574.26,11907.49,7163.95,1114.73,1645.14,6916.97,5120.08,101.36,47731.39,483.96,2006.86,496.31,1515.56,1074.21,409.1,7878.11,640.71,701.51,69.77,2287.35,973.56,1260.68,10.06,137.97,198.05,192.06,1009.4,10517.93,3305.77,709.89,1141.36,3577.93,2111.26
2023/01/03,674.95,2541.54,11815.53,7131.77,1102.55,1639.51,6826.95,5031.66,100.63,45738.31,473.83,2000.11,483.16,1488.17,1072.73,403.07,7864.3,654.69,695.63,68.7,2263.65,962.83,1207.94,9.88,136.48,194.29,187.99,993.61,10341.74,3309.98,704.29,1138.02,3497.12,2099.65
2023/01/02,671.51,2545.51,11742.8,7152.23,1104.06,1644.45,6815.52,5036.81,100.72,45263.56,466.66,2012.11,477.05,1466.49,1071.48,404.09,7808.21,641.88,690.92,68.54,2262.12,954.94,1190.11,9.85,133.75,195.07,185.89,973.01,10321.35,3320.09,696.11,1119.66,3489.68,2106.42
2022/12/29,679.29,2561.38,11924.56,7263.8,1101.61,1655.71,6894.89,5053.37,104.19,46333.76,475.67,2042.49,482.06,1494.86,1078.73,408.82,7841.91,645.66,691.82,69.83,2285.97,949.15,1213.26,10.04,137.02,200.61,191.68,983.55,10370.66,3327.2,708.91,1115.59,3488.07,2140.04
2022/12/28,692.37,2615.24,12179.56,7393.43,1117.74,1675.92,7117.54,5188.31,107.04,47660.01,485.52,2068.28,492.84,1508.06,1078.73,425.61,7883.78,647.1,706.6,71.28,2329.0,963.87,1245.19,10.21,140.92,206.19,196.18,976.02,10660.87,3281.98,732.78,1145.55,3581.83,2188.65
2022/12/27,704.19,2689.85,12727.47,7489.9,1158.47,1670.84,7195.18,5255.41,109.37,49271.75,489.53,2070.05,505.33,1525.49,1090.13,434.97,7785.56,655.78,723.64,72.18,2365.39,994.06,1277.6,10.25,142.05,209.15,197.19,989.14,11037.09,3340.51,727.95,1153.31,3593.01,2212.09
2022/12/26,694.68,2630.1,12441.66,7400.47,1147.5,1647.12,7085.87,5196.08,106.72,48718.96,484.98,2028.0,499.12,1505.38,1084.99,427.75,7716.92,648.81,714.85,71.19,2333.44,982.92,1263.04,10.14,139.21,203.93,195.61,974.3,10795.57,3329.47,722.03,1136.37,3597.19,2173.64
2022/12/23,691.25,2595.1,12374.62,7325.88,1146.1,1628.38,7203.88,5258.4,107.33,48730.67,487.55,2031.75,494.8,1497.79,1089.95,423.6,7715.27,646.01,707.59,72.09,2325.22,978.26,1242.88,10.28,140.04,206.87,194.42,969.18,10663.46,3332.46,731.78,1130.58,3678.7,2168.5
2022/12/22,715.02,2698.88,12891.8,7600.12,1189.87,1685.61,7389.37,5402.89,110.03,50421.57,502.05,2098.69,512.68,1551.84,1115.56,438.65,7872.14,665.68,726.11,74.2,2406.86,1013.5,1291.03,10.47,144.11,211.23,200.52,1011.02,10931.72,3392.58,758.58,1170.64,3786.82,2238.0
2022/12/21,705.7,2653.55,12775.17,7505.84,1175.07,1670.9,7359.42,5280.78,108.74,49835.21,497.8,2082.52,503.51,1532.3,1105.33,432.37,7854.74,657.4,720.95,73.58,2378.36,992.14,1267.65,10.39,142.83,208.01,198.48,997.32,10730.73,3336.85,764.56,1157.55,3785.37,2214.09
2022/12/20,703.13,2660.02,12823.85,7363.0,1176.36,1641.18,7318.16,5349.57,107.36,49948.38,500.81,2081.08,505.7,1530.82,1064.45,429.24,7922.43,648.63,716.96,73.63,2367.97,1000.88,1270.4,10.38,142.91,208.09,198.59,995.14,10701.9,3196.88,744.99,1201.91,3762.82,2196.89
2022/12/19,717.22,2724.45,13150.1,7528.67,1191.53,1646.11,7421.11,5455.83,108.79,51105.22,512.27,2096.89,516.84,1576.78,1091.5,435.24,7953.1,671.44,717.64,75.42,2408.77,1025.06,1295.16,10.6,146.66,213.53,204.47,1026.45,10969.84,3293.62,755.77,1208.31,3755.77,2242.93
2022/12/16,717.41,2736.15,13299.2,7576.63,1198.6,1649.26,7454.48,5528.39,108.46,50899.55,512.65,2077.67,519.1,1560.09,1076.61,434.79,8042.94,655.21,719.05,76.02,2416.33,1037.76,1295.29,10.62,146.28,212.6,201.18,1018.48,10951.31,3224.24,758.32,1137.0,3766.04,2251.15
2022/12/15,722.68,2765.79,13264.92,7585.1,1211.95,1627.89,7506.96,5568.77,109.9,51810.36,518.48,2117.52,525.44,1575.33,1071.3,437.08,7950.55,649.32,729.6,77.1,2430.03,1043.96,1320.98,10.72,146.37,214.8,203.7,1022.5,11341.67,3193.03,762.64,1110.79,3790.21,2276.25
2022/12/14,729.0,2783.33,13301.07,7637.73,1227.55,1636.99,7614.06,5603.41,111.22,52171.71,521.13,2130.93,529.72,1598.49,1093.41,441.46,7858.04,658.3,730.93,77.29,2448.24,1050.47,1337.65,10.78,145.69,215.9,205.68,1042.28,11569.3,3274.39,770.25,1138.49,3773.27,2291.88
2022/12/13,715.16,2715.19,13045.95,7488.59,1205.36,1613.25,7554.75,5572.7,110.1,50841.96,514.39,2091.92,516.45,1554.69,1084.9,435.26,7828.11,652.13,713.66,76.59,2407.1,1030.42,1297.03,10.61,142.3,211.98,201.03,1005.51,11484.62,3254.28,761.42,1121.5,3731.59,2253.61
2022/12/12,715.22,2704.29,13152.26,7418.22,1203.43,1614.11,7401.02,5541.59,111.34,50448.37,512.81,2097.33,516.96,1568.69,1082.83,432.68,7772.76,669.66,714.03,76.84,2397.82,1038.75,1290.16,10.53,143.29,212.3,202.25,1019.57,11455.88,3230.59,769.15,1182.04,3695.7,2252.75
2022/12/09,719.49,2728.93,13508.87,7485.09,1205.86,1622.43,7426.8,5566.8,109.93,51337.16,516.61,2119.87,523.63,1559.38,1044.69,434.57,7830.95,664.05,715.5,77.99,2415.76,1040.57,1320.32,10.61,144.08,214.62,203.07,999.31,11673.69,3098.62,751.62,1256.22,3662.58,2282.85
2022/12/08,712.52,2740.25,13926.49,7312.06,1222.58,1593.51,7407.4,5492.31,108.55,50386.12,516.35,2141.45,522.1,1525.72,979.7,429.6,7766.23,636.85,722.75,77.0,2402.63,1065.23,1300.76,10.57,138.53,213.48,201.09,966.99,11295.26,2825.88,746.92,1245.51,3678.37,2252.58
2022/12/07,718.14,2737.1,14013.45,7385.99,1236.23,1598.07,7484.62,5539.21,110.83,51093.23,520.0,2151.04,525.5,1549.3,1003.29,431.71,7863.06,641.72,735.35,78.44,2419.9,1072.42,1313.18,10.7,137.24,214.1,202.16,991.32,11542.93,2873.45,775.67,1240.61,3725.31,2251.49
2022/12/06,719.44,2722.71,14180.83,7387.09,1237.56,1602.01,7417.87,5556.94,108.6,51773.5,523.41,2154.72,528.41,1557.4,1021.43,427.79,7922.33,636.24,737.95,79.26,2421.8,1071.82,1327.06,10.78,137.72,213.86,202.43,1000.27,11636.85,2901.48,802.28,1243.92,3720.29,2258.49
